,year,month,day,hour,date,pm2.5,DEWP,TEMP,PRES,atm_pressure,cbwd,Iws,Is,Ir,Season,month_name,direction
37527,2014,4,13,15,2014-04-13,157.0,2,24.0,1015.0,1.001805,SE,17.87,0,0,Spring,Apr,135
37528,2014,4,13,16,2014-04-13,147.0,2,24.0,1015.0,1.001805,SE,21.89,0,0,Spring,Apr,135
37529,2014,4,13,17,2014-04-13,157.0,3,23.0,1014.0,1.000818,SE,25.91,0,0,Spring,Apr,135
37530,2014,4,13,18,2014-04-13,159.0,4,22.0,1015.0,1.001805,SE,29.04,0,0,Spring,Apr,135
37531,2014,4,13,19,2014-04-13,134.0,4,20.0,1015.0,1.001805,SE,30.83,0,0,Spring,Apr,135
37532,2014,4,13,20,2014-04-13,136.0,5,19.0,1016.0,1.0027920000000001,SE,33.96,0,0,Spring,Apr,135
37533,2014,4,13,21,2014-04-13,158.0,5,18.0,1017.0,1.003779,SE,37.98,0,0,Spring,Apr,135
37534,2014,4,13,22,2014-04-13,186.0,7,16.0,1017.0,1.003779,SE,39.77,0,0,Spring,Apr,135
37535,2014,4,13,23,2014-04-13,231.0,7,16.0,1017.0,1.003779,SE,41.56,0,0,Spring,Apr,135
37536,2014,4,14,0,2014-04-14,254.0,8,15.0,1017.0,1.003779,SE,43.35,0,0,Spring,Apr,135
37537,2014,4,14,1,2014-04-14,249.0,7,14.0,1017.0,1.003779,SE,45.14,0,0,Spring,Apr,135
37538,2014,4,14,2,2014-04-14,262.0,7,13.0,1017.0,1.003779,SW,0.89,0,0,Spring,Apr,225
37539,2014,4,14,3,2014-04-14,282.0,7,13.0,1017.0,1.003779,SE,1.79,0,0,Spring,Apr,135
37540,2014,4,14,4,2014-04-14,280.0,7,11.0,1017.0,1.003779,NE,0.89,0,0,Spring,Apr,45
37541,2014,4,14,5,2014-04-14,268.0,7,11.0,1017.0,1.003779,NE,1.78,0,0,Spring,Apr,45
37542,2014,4,14,6,2014-04-14,255.0,6,10.0,1018.0,1.004766,SE,0.89,0,0,Spring,Apr,135
37543,2014,4,14,7,2014-04-14,247.0,7,12.0,1018.0,1.004766,SW,0.89,0,0,Spring,Apr,225
37544,2014,4,14,8,2014-04-14,244.0,7,14.0,1018.0,1.004766,SE,1.79,0,0,Spring,Apr,135
37545,2014,4,14,9,2014-04-14,270.0,8,16.0,1018.0,1.004766,SW,0.89,0,0,Spring,Apr,225
37546,2014,4,14,10,2014-04-14,280.0,8,18.0,1018.0,1.004766,SW,1.78,0,0,Spring,Apr,225
37547,2014,4,14,11,2014-04-14,274.0,9,20.0,1018.0,1.004766,SE,1.79,0,0,Spring,Apr,135
37548,2014,4,14,12,2014-04-14,280.0,9,22.0,1017.0,1.003779,SE,3.58,0,0,Spring,Apr,135
37549,2014,4,14,13,2014-04-14,266.0,8,24.0,1016.0,1.0027920000000001,SE,7.6,0,0,Spring,Apr,135
37550,2014,4,14,14,2014-04-14,239.0,8,25.0,1015.0,1.001805,SW,3.13,0,0,Spring,Apr,225
37551,2014,4,14,15,2014-04-14,225.0,8,25.0,1014.0,1.000818,SE,4.02,0,0,Spring,Apr,135
37552,2014,4,14,16,2014-04-14,225.0,9,26.0,1013.0,0.999831,SE,7.15,0,0,Spring,Apr,135
37553,2014,4,14,17,2014-04-14,225.0,9,25.0,1013.0,0.999831,SE,10.28,0,0,Spring,Apr,135
37554,2014,4,14,18,2014-04-14,224.0,10,24.0,1013.0,0.999831,SE,14.3,0,0,Spring,Apr,135
37555,2014,4,14,19,2014-04-14,246.0,10,24.0,1013.0,0.999831,SE,17.43,0,0,Spring,Apr,135
37556,2014,4,14,20,2014-04-14,252.0,10,22.0,1014.0,1.000818,SE,19.22,0,0,Spring,Apr,135
37557,2014,4,14,21,2014-04-14,274.0,11,20.0,1014.0,1.000818,SE,21.01,0,0,Spring,Apr,135
37558,2014,4,14,22,2014-04-14,187.0,10,19.0,1015.0,1.001805,SE,24.14,0,0,Spring,Apr,135
37559,2014,4,14,23,2014-04-14,80.0,7,20.0,1015.0,1.001805,SE,27.27,0,0,Spring,Apr,135
37560,2014,4,15,0,2014-04-15,56.0,8,17.0,1016.0,1.0027920000000001,SW,0.89,0,0,Spring,Apr,225
37561,2014,4,15,1,2014-04-15,55.0,8,16.0,1016.0,1.0027920000000001,SE,3.13,0,0,Spring,Apr,135
37562,2014,4,15,2,2014-04-15,55.0,7,18.0,1016.0,1.0027920000000001,SE,4.92,0,0,Spring,Apr,135
37563,2014,4,15,3,2014-04-15,57.0,7,16.0,1016.0,1.0027920000000001,SE,8.05,0,0,Spring,Apr,135
37564,2014,4,15,4,2014-04-15,67.0,8,15.0,1017.0,1.003779,SE,9.84,0,0,Spring,Apr,135
37565,2014,4,15,5,2014-04-15,69.0,8,17.0,1017.0,1.003779,SE,12.97,0,0,Spring,Apr,135
37566,2014,4,15,6,2014-04-15,78.0,8,15.0,1018.0,1.004766,SE,14.76,0,0,Spring,Apr,135
37567,2014,4,15,7,2014-04-15,83.0,9,15.0,1019.0,1.0057530000000001,SW,0.89,0,0,Spring,Apr,225
37568,2014,4,15,8,2014-04-15,105.0,9,18.0,1020.0,1.00674,SE,1.79,0,0,Spring,Apr,135
37569,2014,4,15,9,2014-04-15,112.0,9,20.0,1021.0,1.007727,SE,5.81,0,0,Spring,Apr,135
37570,2014,4,15,10,2014-04-15,104.0,7,21.0,1021.0,1.007727,SE,9.83,0,0,Spring,Apr,135
37571,2014,4,15,11,2014-04-15,103.0,9,23.0,1021.0,1.007727,SE,14.75,0,0,Spring,Apr,135
37572,2014,4,15,12,2014-04-15,93.0,10,22.0,1020.0,1.00674,SE,21.9,0,0,Spring,Apr,135
37573,2014,4,15,13,2014-04-15,106.0,1,21.0,1020.0,1.00674,SE,27.71,0,0,Spring,Apr,135
37574,2014,4,15,14,2014-04-15,53.0,-2,20.0,1019.0,1.0057530000000001,SE,33.52,0,0,Spring,Apr,135
37575,2014,4,15,15,2014-04-15,54.0,-4,20.0,1019.0,1.0057530000000001,SE,39.33,0,0,Spring,Apr,135
37576,2014,4,15,16,2014-04-15,48.0,-3,21.0,1018.0,1.004766,SE,44.25,0,0,Spring,Apr,135
37577,2014,4,15,17,2014-04-15,38.0,-2,20.0,1018.0,1.004766,SE,48.27,0,0,Spring,Apr,135
37578,2014,4,15,18,2014-04-15,40.0,-3,18.0,1018.0,1.004766,SE,51.4,0,0,Spring,Apr,135
37579,2014,4,15,19,2014-04-15,34.0,-5,18.0,1018.0,1.004766,SE,54.53,0,0,Spring,Apr,135
37580,2014,4,15,20,2014-04-15,47.0,-6,17.0,1019.0,1.0057530000000001,SE,58.55,0,0,Spring,Apr,135
37581,2014,4,15,21,2014-04-15,54.0,-5,16.0,1019.0,1.0057530000000001,SE,61.68,0,0,Spring,Apr,135
37582,2014,4,15,22,2014-04-15,65.0,-5,16.0,1019.0,1.0057530000000001,SE,64.81,0,0,Spring,Apr,135
37583,2014,4,15,23,2014-04-15,41.0,-2,15.0,1019.0,1.0057530000000001,SW,0.89,0,0,Spring,Apr,225
37584,2014,4,16,0,2014-04-16,39.0,-1,14.0,1018.0,1.004766,SE,0.89,0,0,Spring,Apr,135
37585,2014,4,16,1,2014-04-16,35.0,0,14.0,1018.0,1.004766,NE,0.89,0,0,Spring,Apr,45
37586,2014,4,16,2,2014-04-16,51.0,0,13.0,1017.0,1.003779,SW,0.89,0,0,Spring,Apr,225
37587,2014,4,16,3,2014-04-16,54.0,-2,14.0,1017.0,1.003779,SW,1.78,0,0,Spring,Apr,225
37588,2014,4,16,4,2014-04-16,69.0,-1,13.0,1016.0,1.0027920000000001,SW,2.23,0,0,Spring,Apr,225
37589,2014,4,16,5,2014-04-16,59.0,2,13.0,1016.0,1.0027920000000001,SE,0.89,0,0,Spring,Apr,135
37590,2014,4,16,6,2014-04-16,51.0,1,12.0,1015.0,1.001805,SW,0.89,0,0,Spring,Apr,225
37591,2014,4,16,7,2014-04-16,45.0,2,13.0,1016.0,1.0027920000000001,SW,1.78,0,0,Spring,Apr,225
37592,2014,4,16,8,2014-04-16,44.0,2,15.0,1016.0,1.0027920000000001,SE,0.89,0,0,Spring,Apr,135
37593,2014,4,16,9,2014-04-16,52.0,0,16.0,1016.0,1.0027920000000001,SE,1.78,0,0,Spring,Apr,135
37594,2014,4,16,10,2014-04-16,52.0,-6,18.0,1016.0,1.0027920000000001,SW,0.89,0,0,Spring,Apr,225
37595,2014,4,16,11,2014-04-16,47.0,-9,18.0,1015.0,1.001805,SE,1.79,0,0,Spring,Apr,135
37596,2014,4,16,12,2014-04-16,51.0,-6,19.0,1014.0,1.000818,SW,0.89,0,0,Spring,Apr,225
37597,2014,4,16,13,2014-04-16,85.0,-8,21.0,1014.0,1.000818,SW,1.78,0,0,Spring,Apr,225
37598,2014,4,16,14,2014-04-16,80.0,-7,21.0,1013.0,0.999831,SW,3.57,0,0,Spring,Apr,225
37599,2014,4,16,15,2014-04-16,62.0,-7,21.0,1012.0,0.9988440000000001,SW,4.46,0,0,Spring,Apr,225
37600,2014,4,16,16,2014-04-16,57.0,-9,20.0,1011.0,0.997857,SE,1.79,0,0,Spring,Apr,135
37601,2014,4,16,17,2014-04-16,56.0,-5,20.0,1011.0,0.997857,SE,3.58,0,0,Spring,Apr,135
37602,2014,4,16,18,2014-04-16,67.0,-7,20.0,1011.0,0.997857,SE,5.37,0,0,Spring,Apr,135
37603,2014,4,16,19,2014-04-16,96.0,-6,19.0,1010.0,0.99687,SE,6.26,0,0,Spring,Apr,135
37604,2014,4,16,20,2014-04-16,91.0,-6,18.0,1011.0,0.997857,SE,7.15,0,0,Spring,Apr,135
37605,2014,4,16,21,2014-04-16,84.0,-4,16.0,1011.0,0.997857,SE,8.94,0,0,Spring,Apr,135
37606,2014,4,16,22,2014-04-16,101.0,-2,15.0,1011.0,0.997857,SW,0.89,0,0,Spring,Apr,225
37607,2014,4,16,23,2014-04-16,134.0,-2,16.0,1011.0,0.997857,SW,1.78,0,0,Spring,Apr,225
37608,2014,4,17,0,2014-04-17,127.0,-2,15.0,1011.0,0.997857,SE,0.89,0,0,Spring,Apr,135
37609,2014,4,17,1,2014-04-17,123.0,1,15.0,1010.0,0.99687,SE,2.68,0,0,Spring,Apr,135
37610,2014,4,17,2,2014-04-17,112.0,-1,15.0,1010.0,0.99687,SE,4.47,0,0,Spring,Apr,135
37611,2014,4,17,3,2014-04-17,109.0,0,15.0,1010.0,0.99687,SE,6.26,0,0,Spring,Apr,135
37612,2014,4,17,4,2014-04-17,145.0,0,14.0,1010.0,0.99687,SE,8.05,0,1,Spring,Apr,135
37613,2014,4,17,5,2014-04-17,124.0,4,12.0,1011.0,0.997857,SW,0.89,0,2,Spring,Apr,225
37614,2014,4,17,6,2014-04-17,107.0,6,11.0,1011.0,0.997857,SW,1.78,0,3,Spring,Apr,225
37615,2014,4,17,7,2014-04-17,109.0,7,11.0,1012.0,0.9988440000000001,NE,1.79,0,4,Spring,Apr,45
37616,2014,4,17,8,2014-04-17,110.0,7,11.0,1013.0,0.999831,SW,0.89,0,5,Spring,Apr,225
37617,2014,4,17,9,2014-04-17,116.0,7,12.0,1013.0,0.999831,NE,3.13,0,6,Spring,Apr,45
37618,2014,4,17,10,2014-04-17,105.0,8,12.0,1014.0,1.000818,NW,3.13,0,7,Spring,Apr,315
37619,2014,4,17,11,2014-04-17,93.0,8,12.0,1014.0,1.000818,NW,6.26,0,0,Spring,Apr,315
37620,2014,4,17,12,2014-04-17,106.0,8,13.0,1014.0,1.000818,NW,9.39,0,0,Spring,Apr,315
37621,2014,4,17,13,2014-04-17,103.0,8,15.0,1013.0,0.999831,NE,3.13,0,0,Spring,Apr,45
37622,2014,4,17,14,2014-04-17,102.0,7,17.0,1012.0,0.9988440000000001,SW,1.79,0,0,Spring,Apr,225
37623,2014,4,17,15,2014-04-17,101.0,9,17.0,1012.0,0.9988440000000001,NW,1.79,0,0,Spring,Apr,315
37624,2014,4,17,16,2014-04-17,101.0,9,17.0,1012.0,0.9988440000000001,SE,3.13,0,0,Spring,Apr,135
37625,2014,4,17,17,2014-04-17,117.0,9,17.0,1012.0,0.9988440000000001,SE,4.92,0,0,Spring,Apr,135
37626,2014,4,17,18,2014-04-17,131.0,10,16.0,1013.0,0.999831,SE,6.71,0,0,Spring,Apr,135
37627,2014,4,17,19,2014-04-17,128.0,10,16.0,1013.0,0.999831,SE,8.5,0,0,Spring,Apr,135
37628,2014,4,17,20,2014-04-17,127.0,10,16.0,1014.0,1.000818,SE,10.29,0,0,Spring,Apr,135
37629,2014,4,17,21,2014-04-17,141.0,10,16.0,1015.0,1.001805,SE,12.08,0,0,Spring,Apr,135
37630,2014,4,17,22,2014-04-17,137.0,10,15.0,1016.0,1.0027920000000001,SE,15.21,0,0,Spring,Apr,135
37631,2014,4,17,23,2014-04-17,151.0,10,15.0,1017.0,1.003779,SE,17.0,0,0,Spring,Apr,135
37632,2014,4,18,0,2014-04-18,152.0,10,14.0,1017.0,1.003779,SE,18.79,0,0,Spring,Apr,135
37633,2014,4,18,1,2014-04-18,148.0,11,14.0,1017.0,1.003779,SE,20.58,0,0,Spring,Apr,135
37634,2014,4,18,2,2014-04-18,151.0,11,13.0,1017.0,1.003779,SE,21.47,0,0,Spring,Apr,135
37635,2014,4,18,3,2014-04-18,156.0,11,13.0,1017.0,1.003779,SE,23.26,0,0,Spring,Apr,135
37636,2014,4,18,4,2014-04-18,143.0,11,13.0,1017.0,1.003779,SW,0.89,0,0,Spring,Apr,225
37637,2014,4,18,5,2014-04-18,141.0,11,13.0,1018.0,1.004766,NE,0.89,0,0,Spring,Apr,45
37638,2014,4,18,6,2014-04-18,140.0,11,12.0,1019.0,1.0057530000000001,NE,1.78,0,0,Spring,Apr,45
37639,2014,4,18,7,2014-04-18,150.0,12,13.0,1019.0,1.0057530000000001,SW,0.89,0,0,Spring,Apr,225
37640,2014,4,18,8,2014-04-18,162.0,12,14.0,1020.0,1.00674,SW,1.78,0,0,Spring,Apr,225
37641,2014,4,18,9,2014-04-18,171.0,11,17.0,1020.0,1.00674,SW,2.67,0,0,Spring,Apr,225
37642,2014,4,18,10,2014-04-18,179.0,11,18.0,1020.0,1.00674,SW,3.56,0,0,Spring,Apr,225
37643,2014,4,18,11,2014-04-18,193.0,11,20.0,1021.0,1.007727,SW,5.35,0,0,Spring,Apr,225
37644,2014,4,18,12,2014-04-18,170.0,12,20.0,1020.0,1.00674,SE,3.13,0,0,Spring,Apr,135
37645,2014,4,18,13,2014-04-18,167.0,11,20.0,1019.0,1.0057530000000001,SE,6.26,0,0,Spring,Apr,135
37646,2014,4,18,14,2014-04-18,158.0,11,20.0,1019.0,1.0057530000000001,SE,9.39,0,0,Spring,Apr,135
37647,2014,4,18,15,2014-04-18,158.0,11,20.0,1018.0,1.004766,SE,12.52,0,0,Spring,Apr,135
37648,2014,4,18,16,2014-04-18,176.0,11,20.0,1018.0,1.004766,SE,16.54,0,0,Spring,Apr,135
37649,2014,4,18,17,2014-04-18,162.0,11,19.0,1018.0,1.004766,SE,20.56,0,0,Spring,Apr,135
37650,2014,4,18,18,2014-04-18,153.0,11,18.0,1018.0,1.004766,SE,25.48,0,0,Spring,Apr,135
37651,2014,4,18,19,2014-04-18,129.0,5,16.0,1019.0,1.0057530000000001,SE,31.29,0,0,Spring,Apr,135
37652,2014,4,18,20,2014-04-18,92.0,5,15.0,1021.0,1.007727,SE,34.42,0,0,Spring,Apr,135
37653,2014,4,18,21,2014-04-18,83.0,4,14.0,1022.0,1.008714,SE,37.55,0,0,Spring,Apr,135
37654,2014,4,18,22,2014-04-18,74.0,3,14.0,1022.0,1.008714,SE,41.57,0,0,Spring,Apr,135
37655,2014,4,18,23,2014-04-18,86.0,2,14.0,1023.0,1.009701,SE,44.7,0,0,Spring,Apr,135
37656,2014,4,19,0,2014-04-19,83.0,3,13.0,1023.0,1.009701,SE,46.49,0,0,Spring,Apr,135
37657,2014,4,19,1,2014-04-19,84.0,5,12.0,1023.0,1.009701,SW,0.89,0,0,Spring,Apr,225
37658,2014,4,19,2,2014-04-19,84.0,3,12.0,1022.0,1.008714,SW,1.78,0,0,Spring,Apr,225
37659,2014,4,19,3,2014-04-19,77.0,4,12.0,1022.0,1.008714,SW,2.67,0,0,Spring,Apr,225
37660,2014,4,19,4,2014-04-19,75.0,4,12.0,1021.0,1.007727,SW,3.56,0,0,Spring,Apr,225
37661,2014,4,19,5,2014-04-19,64.0,6,12.0,1021.0,1.007727,SE,0.89,0,0,Spring,Apr,135
37662,2014,4,19,6,2014-04-19,59.0,5,12.0,1022.0,1.008714,SE,1.78,0,0,Spring,Apr,135
37663,2014,4,19,7,2014-04-19,59.0,4,13.0,1022.0,1.008714,SE,3.57,0,0,Spring,Apr,135
37664,2014,4,19,8,2014-04-19,72.0,4,13.0,1022.0,1.008714,SE,5.36,0,0,Spring,Apr,135
37665,2014,4,19,9,2014-04-19,69.0,4,14.0,1022.0,1.008714,SE,7.15,0,0,Spring,Apr,135
37666,2014,4,19,10,2014-04-19,69.0,4,14.0,1022.0,1.008714,SE,8.94,0,1,Spring,Apr,135
37667,2014,4,19,11,2014-04-19,56.0,-1,15.0,1022.0,1.008714,SE,13.86,0,2,Spring,Apr,135
37668,2014,4,19,12,2014-04-19,44.0,-2,14.0,1022.0,1.008714,SE,16.99,0,3,Spring,Apr,135
37669,2014,4,19,13,2014-04-19,48.0,1,14.0,1022.0,1.008714,SE,18.78,0,4,Spring,Apr,135
37670,2014,4,19,14,2014-04-19,40.0,3,14.0,1021.0,1.007727,SE,23.7,0,0,Spring,Apr,135
37671,2014,4,19,15,2014-04-19,46.0,4,13.0,1020.0,1.00674,SE,28.62,0,1,Spring,Apr,135
37672,2014,4,19,16,2014-04-19,55.0,4,14.0,1019.0,1.0057530000000001,SE,34.43,0,2,Spring,Apr,135
37673,2014,4,19,17,2014-04-19,57.0,3,14.0,1019.0,1.0057530000000001,SE,38.45,0,0,Spring,Apr,135
37674,2014,4,19,18,2014-04-19,52.0,3,14.0,1018.0,1.004766,SE,42.47,0,0,Spring,Apr,135
37675,2014,4,19,19,2014-04-19,55.0,4,12.0,1018.0,1.004766,SE,45.6,0,0,Spring,Apr,135
37676,2014,4,19,20,2014-04-19,59.0,4,11.0,1018.0,1.004766,SE,48.73,0,0,Spring,Apr,135
37677,2014,4,19,21,2014-04-19,67.0,5,11.0,1019.0,1.0057530000000001,SE,50.52,0,0,Spring,Apr,135
37678,2014,4,19,22,2014-04-19,72.0,5,9.0,1019.0,1.0057530000000001,SW,0.89,0,0,Spring,Apr,225
37679,2014,4,19,23,2014-04-19,78.0,5,9.0,1019.0,1.0057530000000001,SE,1.79,0,0,Spring,Apr,135
37680,2014,4,20,0,2014-04-20,95.0,5,8.0,1019.0,1.0057530000000001,SW,0.89,0,0,Spring,Apr,225
37681,2014,4,20,1,2014-04-20,105.0,6,8.0,1019.0,1.0057530000000001,NE,0.89,0,0,Spring,Apr,45
37682,2014,4,20,2,2014-04-20,112.0,5,8.0,1018.0,1.004766,NE,1.78,0,0,Spring,Apr,45
37683,2014,4,20,3,2014-04-20,128.0,5,7.0,1018.0,1.004766,SW,0.89,0,0,Spring,Apr,225
37684,2014,4,20,4,2014-04-20,127.0,5,7.0,1018.0,1.004766,SW,1.78,0,0,Spring,Apr,225
37685,2014,4,20,5,2014-04-20,128.0,3,5.0,1018.0,1.004766,NW,1.79,0,0,Spring,Apr,315
37686,2014,4,20,6,2014-04-20,121.0,4,6.0,1018.0,1.004766,NW,4.92,0,0,Spring,Apr,315
37687,2014,4,20,7,2014-04-20,84.0,5,9.0,1018.0,1.004766,NW,8.94,0,0,Spring,Apr,315
37688,2014,4,20,8,2014-04-20,87.0,5,13.0,1018.0,1.004766,NW,12.07,0,0,Spring,Apr,315
37689,2014,4,20,9,2014-04-20,64.0,4,15.0,1018.0,1.004766,NW,15.2,0,0,Spring,Apr,315
37690,2014,4,20,10,2014-04-20,52.0,2,16.0,1018.0,1.004766,NW,16.99,0,0,Spring,Apr,315
37691,2014,4,20,11,2014-04-20,30.0,0,17.0,1018.0,1.004766,NW,20.12,0,0,Spring,Apr,315
37692,2014,4,20,12,2014-04-20,23.0,-1,19.0,1017.0,1.003779,NW,21.91,0,0,Spring,Apr,315
37693,2014,4,20,13,2014-04-20,22.0,-2,20.0,1016.0,1.0027920000000001,SE,3.13,0,0,Spring,Apr,135
37694,2014,4,20,14,2014-04-20,17.0,-1,22.0,1015.0,1.001805,SW,3.13,0,0,Spring,Apr,225
37695,2014,4,20,15,2014-04-20,22.0,-2,22.0,1014.0,1.000818,NW,4.92,0,0,Spring,Apr,315
37696,2014,4,20,16,2014-04-20,33.0,-2,22.0,1013.0,0.999831,SE,4.02,0,0,Spring,Apr,135
37697,2014,4,20,17,2014-04-20,43.0,-1,22.0,1013.0,0.999831,SE,8.94,0,0,Spring,Apr,135
37698,2014,4,20,18,2014-04-20,49.0,2,20.0,1013.0,0.999831,SE,13.86,0,0,Spring,Apr,135
37699,2014,4,20,19,2014-04-20,56.0,2,19.0,1013.0,0.999831,SE,17.88,0,0,Spring,Apr,135
37700,2014,4,20,20,2014-04-20,59.0,3,19.0,1014.0,1.000818,SE,21.9,0,0,Spring,Apr,135
37701,2014,4,20,21,2014-04-20,69.0,4,19.0,1015.0,1.001805,SE,25.92,0,0,Spring,Apr,135
37702,2014,4,20,22,2014-04-20,59.0,5,18.0,1015.0,1.001805,SE,29.94,0,0,Spring,Apr,135
37703,2014,4,20,23,2014-04-20,72.0,5,14.0,1016.0,1.0027920000000001,NE,1.79,0,0,Spring,Apr,45
37704,2014,4,21,0,2014-04-21,76.0,3,11.0,1016.0,1.0027920000000001,NW,1.79,0,0,Spring,Apr,315
37705,2014,4,21,1,2014-04-21,90.0,5,10.0,1016.0,1.0027920000000001,SW,0.45,0,0,Spring,Apr,225
37706,2014,4,21,2,2014-04-21,91.0,4,9.0,1016.0,1.0027920000000001,NW,1.79,0,0,Spring,Apr,315
37707,2014,4,21,3,2014-04-21,90.0,3,11.0,1016.0,1.0027920000000001,NW,2.68,0,0,Spring,Apr,315
37708,2014,4,21,4,2014-04-21,91.0,2,9.0,1016.0,1.0027920000000001,NW,4.47,0,0,Spring,Apr,315
37709,2014,4,21,5,2014-04-21,66.0,2,10.0,1016.0,1.0027920000000001,NW,6.26,0,0,Spring,Apr,315
37710,2014,4,21,6,2014-04-21,46.0,2,10.0,1017.0,1.003779,NW,8.05,0,0,Spring,Apr,315
37711,2014,4,21,7,2014-04-21,49.0,3,12.0,1018.0,1.004766,SW,0.89,0,0,Spring,Apr,225
37712,2014,4,21,8,2014-04-21,48.0,2,15.0,1018.0,1.004766,SW,1.78,0,0,Spring,Apr,225
37713,2014,4,21,9,2014-04-21,45.0,0,18.0,1018.0,1.004766,NE,1.79,0,0,Spring,Apr,45
37714,2014,4,21,10,2014-04-21,44.0,-2,21.0,1018.0,1.004766,SW,1.79,0,0,Spring,Apr,225
37715,2014,4,21,11,2014-04-21,39.0,-5,22.0,1018.0,1.004766,NE,1.79,0,0,Spring,Apr,45
37716,2014,4,21,12,2014-04-21,23.0,-5,24.0,1017.0,1.003779,SE,1.79,0,0,Spring,Apr,135
37717,2014,4,21,13,2014-04-21,26.0,-3,25.0,1016.0,1.0027920000000001,SW,1.79,0,0,Spring,Apr,225
37718,2014,4,21,14,2014-04-21,24.0,-2,25.0,1015.0,1.001805,SE,4.92,0,0,Spring,Apr,135
37719,2014,4,21,15,2014-04-21,25.0,-2,25.0,1013.0,0.999831,SE,8.94,0,0,Spring,Apr,135
37720,2014,4,21,16,2014-04-21,30.0,-2,25.0,1013.0,0.999831,SE,14.75,0,0,Spring,Apr,135
37721,2014,4,21,17,2014-04-21,44.0,-2,24.0,1013.0,0.999831,SE,22.8,0,0,Spring,Apr,135
37722,2014,4,21,18,2014-04-21,30.0,-2,23.0,1013.0,0.999831,SE,27.72,0,0,Spring,Apr,135
37723,2014,4,21,19,2014-04-21,32.0,-1,20.0,1014.0,1.000818,SE,30.85,0,0,Spring,Apr,135
37724,2014,4,21,20,2014-04-21,36.0,0,21.0,1014.0,1.000818,SE,34.87,0,0,Spring,Apr,135
37725,2014,4,21,21,2014-04-21,43.0,1,18.0,1015.0,1.001805,SW,0.89,0,0,Spring,Apr,225
37726,2014,4,21,22,2014-04-21,66.0,2,21.0,1015.0,1.001805,NW,3.13,0,0,Spring,Apr,315
37727,2014,4,21,23,2014-04-21,68.0,4,14.0,1015.0,1.001805,SW,0.89,0,0,Spring,Apr,225
37728,2014,4,22,0,2014-04-22,73.0,4,12.0,1016.0,1.0027920000000001,SE,1.79,0,0,Spring,Apr,135
37729,2014,4,22,1,2014-04-22,90.0,4,12.0,1016.0,1.0027920000000001,SE,3.58,0,0,Spring,Apr,135
37730,2014,4,22,2,2014-04-22,106.0,3,10.0,1016.0,1.0027920000000001,NW,1.79,0,0,Spring,Apr,315
37731,2014,4,22,3,2014-04-22,102.0,4,9.0,1016.0,1.0027920000000001,NW,2.68,0,0,Spring,Apr,315
37732,2014,4,22,4,2014-04-22,66.0,3,8.0,1016.0,1.0027920000000001,NW,3.57,0,0,Spring,Apr,315
37733,2014,4,22,5,2014-04-22,65.0,3,8.0,1015.0,1.001805,NW,5.36,0,0,Spring,Apr,315
37734,2014,4,22,6,2014-04-22,52.0,1,9.0,1016.0,1.0027920000000001,NW,7.15,0,0,Spring,Apr,315
37735,2014,4,22,7,2014-04-22,68.0,3,12.0,1016.0,1.0027920000000001,NW,8.94,0,0,Spring,Apr,315
37736,2014,4,22,8,2014-04-22,104.0,0,17.0,1016.0,1.0027920000000001,NW,12.07,0,0,Spring,Apr,315
37737,2014,4,22,9,2014-04-22,84.0,1,21.0,1016.0,1.0027920000000001,NW,13.86,0,0,Spring,Apr,315
37738,2014,4,22,10,2014-04-22,42.0,0,23.0,1015.0,1.001805,NW,15.65,0,0,Spring,Apr,315
37739,2014,4,22,11,2014-04-22,36.0,0,24.0,1015.0,1.001805,SW,1.79,0,0,Spring,Apr,225
37740,2014,4,22,12,2014-04-22,56.0,0,26.0,1014.0,1.000818,SW,3.58,0,0,Spring,Apr,225
37741,2014,4,22,13,2014-04-22,51.0,0,27.0,1013.0,0.999831,SE,4.92,0,0,Spring,Apr,135
37742,2014,4,22,14,2014-04-22,170.0,0,27.0,1011.0,0.997857,SE,9.84,0,0,Spring,Apr,135
37743,2014,4,22,15,2014-04-22,87.0,0,27.0,1010.0,0.99687,SE,13.86,0,0,Spring,Apr,135
37744,2014,4,22,16,2014-04-22,55.0,2,27.0,1009.0,0.9958830000000001,SE,19.67,0,0,Spring,Apr,135
37745,2014,4,22,17,2014-04-22,107.0,3,26.0,1009.0,0.9958830000000001,SE,24.59,0,0,Spring,Apr,135
37746,2014,4,22,18,2014-04-22,105.0,4,25.0,1009.0,0.9958830000000001,SE,30.4,0,0,Spring,Apr,135
37747,2014,4,22,19,2014-04-22,66.0,4,24.0,1009.0,0.9958830000000001,SE,35.32,0,0,Spring,Apr,135
37748,2014,4,22,20,2014-04-22,73.0,6,23.0,1010.0,0.99687,SE,40.24,0,0,Spring,Apr,135
37749,2014,4,22,21,2014-04-22,76.0,6,21.0,1011.0,0.997857,SE,43.37,0,0,Spring,Apr,135
37750,2014,4,22,22,2014-04-22,60.0,5,21.0,1011.0,0.997857,SE,46.5,0,0,Spring,Apr,135
37751,2014,4,22,23,2014-04-22,64.0,7,19.0,1011.0,0.997857,SE,48.29,0,0,Spring,Apr,135
37752,2014,4,23,0,2014-04-23,73.0,8,19.0,1011.0,0.997857,SE,52.31,0,0,Spring,Apr,135
37753,2014,4,23,1,2014-04-23,81.0,9,18.0,1011.0,0.997857,SE,56.33,0,0,Spring,Apr,135
